occurrence_no;record_type;reid_no;flags;collection_no;identified_name;identified_rank;identified_no;difference;accepted_name;accepted_attr;accepted_rank;accepted_no;early_interval;late_interval;max_ma;min_ma;ref_author;ref_pubyr;reference_no;phylum;class;order;family;genus;plant_organ;plant_organ2;abund_value;abund_unit;lng;lat;occurrence_comments;collection_name;collection_subset;collection_aka;cc;state;county;latlng_basis;latlng_precision;geogscale;geogcomments;paleomodel;geoplate;paleoage;paleolng;paleolat;cc;protected;direct_ma;direct_ma_error;direct_ma_unit;direct_ma_method;max_ma;max_ma_error;max_ma_unit;max_ma_method;min_ma;min_ma_error;min_ma_unit;min_ma_method;formation;stratgroup;member;stratscale;zone;localsection;localbed;localbedunit;localorder;regionalsection;regionalbed;regionalbedunit;regionalorder;stratcomments;lithdescript;lithology1;lithadj1;lithification1;minor_lithology1;fossilsfrom1;lithology2;lithadj2;lithification2;minor_lithology2;fossilsfrom2;environment;tectonic_setting;geology_comments;assembl_comps;articulated_parts;associated_parts;common_body_parts;rare_body_parts;feed_pred_traces;artifacts;component_comments;pres_mode;preservation_quality;spatial_resolution;temporal_resolution;lagerstatten;concentration;orientation;abund_in_sediment;sorting;fragmentation;bioerosion;encrustation;preservation_comments;collection_type;collection_methods;museum;collection_coverage;collection_size;rock_censused;collectors;collection_dates;collection_comments;taxonomy_comments;research_group;taxon_environment;environment_basis;motility;life_habit;vision;diet;reproduction;ontogeny;ecospace_comments;composition;architecture;thickness;reinforcement;image_no
1355259;occ;;;183837;Gisortia murchisoni;species;114124;;Gisortia murchisoni;;species;114122;Ypresian;;56;48.07;Eames;1952;599;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Gisortia;;;2;specimens;71.514.999;33.595.001;;Fossil Bed F.2377, Shekhan Nala, Kohat;;;PK;;;estimated from map;3;outcrop;;gplates;501;mid;73.10;mai.31;PK;;;;;;;;;;;;;;Shekhan;;;group of beds;;;;;;;;;;Lower Shekhan Limestone (local subzone 3a);;"""limestone""";;lithified;;;;;;;;carbonate indet.;;;macrofossils;;;;;;;;body,mold/impression;;;;;;;;;;;;;taxonomic;;BMNH;some macrofossils;;;F.E. Eames;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1355260;occ;;;183839;Gisortia murchisoni;species;114124;;Gisortia murchisoni;;species;114122;Ypresian;;56;48.07;Eames;1952;599;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Gisortia;;;2;specimens;71.514.999;33.595.001;;Fossil Bed F.2370, Shekhan Nala, Kohat;;;PK;;;estimated from map;3;outcrop;;gplates;501;mid;73.10;mai.31;PK;;;;;;;;;;;;;;Shekhan;;;group of beds;;;;;;;;;;Middle Shekhan Limestone (local subzone 3a);;"""limestone""";;lithified;;;;;;;;carbonate indet.;;;macrofossils;;;;;;;;body,mold/impression;;;;;;;;;;;;;taxonomic;;BMNH;some macrofossils;;;F.E. Eames;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1355261;occ;;;184032;Vicetia sowerbyi;species;342467;;Vicetia sowerbyi;;species;342467;Lutetian;;48.07;41.03;Eames;1952;599;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Gisortia (Vicetia);;;1;specimens;71.059.998;33.450.001;;Fossil Bed F.2113, Sirki Paila, Kohat;;;PK;;;estimated from map;2;outcrop;;gplates;501;mid;73.44;nov.56;PK;;;;;;;;;;;;;;Kohat;;;group of beds;;;;;;;;;;Sirki Shale/Kohat Limestone (local subzone 4d). Kohat Formation assigned to benthic zone SB-13 (and base of SB-14) by Sameeni et al., 2009 - lower Lutetian.;;"""shale""";;lithified;;;;;;;;marine indet.;;;macrofossils;;;;;;;;body,mold/impression;;;;;;;;;;;;;taxonomic;;BMNH;some macrofossils;;;F.E. Eames;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1355262;occ;;;183923;Vicetia sowerbyi;species;342467;;Vicetia sowerbyi;;species;342467;Lutetian;;48.07;41.03;Eames;1952;599;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Gisortia (Vicetia);;;5;specimens;71.059.998;33.450.001;;Fossil Bed F.2114, Sirki Paila, Kohat;;;PK;;;estimated from map;2;outcrop;;gplates;501;mid;73.44;nov.56;PK;;;;;;;;;;;;;;Kohat;;;group of beds;;;;;;;;;;Sirki Shale/Kohat Limestone (local subzone 4d). Kohat Formation assigned to benthic zone SB-13 (and base of SB-14) by Sameeni et al., 2009 - lower Lutetian.;;"""shale""";;lithified;;;;;;;;marine indet.;;;macrofossils;;;;;;;;body,mold/impression;;;;;;;;;;;;;taxonomic;;BMNH;some macrofossils;;;F.E. Eames;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1355889;occ;;;184107;Cypraea n. sp. pediculus;species;349981;;Cypraea pediculus;;species;349981;Lutetian;;48.07;41.03;Lamarck;1802;61515;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;1.934.000;48.848.000;;Grignon (Lamarck collection);;;FR;;;based on nearby landmark;3;outcrop;"Up to five fossil sites were included in the historical collections from ""Grignon"", among which only the ""Falunière"" remains today.";gplates;305;mid;ao�t.18;41.26;FR;;;;;;;;;;;;;;;;;group of beds;NP15;;;;;;;;;"The sediments from the ""Falunière de Grignon"" are correlated of the Middle Lutetian, according to the identification of biozone NP15 (Aubry 1985). They belong to the regional Zone III and the base of Zone IV of Abrard (1925) and correspond to parasequences A6-A10 of Gely (1996).";;sandstone;;unlithified;calcareous;;sandstone;glauconitic;unlithified;;;open shallow subtidal;;;macrofossils;;;;;;;;body,original aragonite;;;;;;;;;;;;;taxonomic;;MNHN;;;;;;Repository: Lamarck collection (some Lamarck types are at MNHN Paris, but other parts of his collection are at the Musée d'Histoire Naturelle Genève);;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1355891;occ;;;184107;Cypraea n. sp. sulcosa;species;349982;;Cypraea sulcosa;;species;349982;Lutetian;;48.07;41.03;Lamarck;1802;61515;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;1.934.000;48.848.000;;Grignon (Lamarck collection);;;FR;;;based on nearby landmark;3;outcrop;"Up to five fossil sites were included in the historical collections from ""Grignon"", among which only the ""Falunière"" remains today.";gplates;305;mid;ao�t.18;41.26;FR;;;;;;;;;;;;;;;;;group of beds;NP15;;;;;;;;;"The sediments from the ""Falunière de Grignon"" are correlated of the Middle Lutetian, according to the identification of biozone NP15 (Aubry 1985). They belong to the regional Zone III and the base of Zone IV of Abrard (1925) and correspond to parasequences A6-A10 of Gely (1996).";;sandstone;;unlithified;calcareous;;sandstone;glauconitic;unlithified;;;open shallow subtidal;;;macrofossils;;;;;;;;body,original aragonite;;;;;;;;;;;;;taxonomic;;MNHN;;;;;;Repository: Lamarck collection (some Lamarck types are at MNHN Paris, but other parts of his collection are at the Musée d'Histoire Naturelle Genève);;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1374120;occ;;;187583;Cypraeidae indet.;family;60047;;Cypraeidae;;family;60047;Tortonian;;nov.63;7.246;MacFadden et al.;2017;62967;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;;;;;;-79.593.597;9.212.400;;Lago Alajuela;;UF VP YPA088;PA;;;stated in text;4;;;gplates;not computable using this model;mid;;;PA;;sept.77;.22;Ma;Sr isotope;;;;;;;;;Alajuela;;;;;;;;;;;;;Comparison of the mean ratio with the global seawater 87Sr/86Sr curve for the Neogene [13] indicates a late Miocene age of 9.77 ± 0.22 Ma for this por- tion of the Alajuela Formation (Fig 5). The strontium dates also confirm a late Miocene age for the associated vertebrate fossils including the biochronologically informative horses and proboscidean Gomphotherium sp.\r\n;The Alajuela Formation includes a >25 m-thick basal package of interbedded, clast-supported conglomerates and litharenite sandstones that grades into an ~85 m-thick package of calcareous sandstones and calcarenites, representing a transition from tide-dominated, potentially estuarine, coastal environments to wave-dominated, shallow-water carbonate environments [10,18]. The 82 m-thick composite section (Fig 3), measured in proximity to the fossil localities on the southern extent of Lago Alajuela (Table 1), is subdivided into three distinctive lithological intervals to summarize major facies transitions during this transgression.;sandstone;;;;Y;;;;;;marine indet.;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;general faunal/floral;;;;;;;;;;vertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;LIFE HISTORY: Herbivorous omnivores according to Todd (2001).;aragonite;;;;167
1384439;occ;;;189840;Cypraea tithonica;species;344338;recombined as;Palaeocypraea (Palaeocypraea) tithonica;;species;344338;Tithonian;;149.2;143.1;Blaschke;1911;63837;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Palaeocypraea (Palaeocypraea);;;;;18.117.001;49.591.000;;Štramberk (NHMW collection);;Stramberg von Mähren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390150;occ;;;152605;Propustularia neugeboreni;species;10318;species not entered;Propustularia;;genus;10318;Badenian;;13.82;12.ao�t;Vician et al.;2017;64464;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Propustularia;;;;;19.718.800;48.015.202;;Márkháza (southern/eastern Kakukk (Koklica)-hegy);;;HU;;;based on nearby landmark;4;outcrop;Coordinates based on the village of Márkháza. ;gplates;308;mid;21.66;44.57;HU;;;;;;;;;;;;;;;;;group of beds;;;;;;;;;;;clay, clayey sand and tuffaceous sandstone, limestone and\r\nandesite conglomerate;sandstone;;;;Y;"""limestone""";;;;;foreshore;;;mesofossils;;;;;;;;body;;;;;;;;;;;;;taxonomic;survey of museum collection;;;;;Streda, Harmat & Nozky, Hrozientsik;1927;Repository: Hungarian Museum of Natural History;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1390168;occ;;;179230;Propustularia neugeboreni;species;10318;species not entered;Propustularia;;genus;10318;Badenian;;13.82;12.ao�t;Vician et al.;2017;64464;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Propustularia;;;;;2.400.000;48.216.667;;Borsodbóta;;Királdi-útbevágás;HU;;Borsod-Abaúj-Zemplén;based on political unit;minutes;local area;;gplates;305;mid;avr.46;45.98;HU;;;;;;;;;;;;;;;;;formation;;;;;;;;;;The geology and chronostratigraphy of the bioclastic gravelly sands of Borsodbóta are described by Moissette et al. (2007) and Bohnné Havas et al. (2005).;The geology and chronostratigraphy of the bioclastic gravelly sands of Borsodbóta are described by Moissette et al. (2007) and Bohnné Havas et al. (2005).;sandstone;shelly/skeletal;;;;;;;;;coastal indet.;; This deposit probably represents a near-shore environment and deposition under slightly warmer conditions than today at the same latitude, which is indicated by the occurrence of numerous thermophilic gastropod genera, including Neosimnia, Zonarina, Oliva, Conus, Pterynotus, Terebra and others. However, other ‘warm-water’ families, such as Cypraeidae, are poorly represented.;mesofossils;;;;;;;;body;;;;;;;;;;;;Almost all of the gastropod species represented in the shell grit of the sandy sediment are small;;;;;;;;;;;;;;;;;;;;;;;;;
1390174;occ;;;191166;Eopustularia balinka;species;337397;;Eopustularia balinka;;species;337397;Lutetian;;48.07;41.03;Vician et al.;2017;64464;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Eopustularia;;;;;18.190.001;47.310.001;;Balinka village;;;HU;;;based on nearby landmark;2;outcrop;abandoned mine dumps of the villages Balinka;gplates;308;mid;24.janv;34.74;HU;;;;;;;;;;;;;;;;;group of beds;;;;;;;;;;;grey, silty marl;marl;gray;lithified;silty;Y;;;;;;coastal indet.;;shallow bathyal;macrofossils,mesofossils;;;;;;;;body;;;;;;;;;;;;;taxonomic;survey of museum collection;;some microfossils;;;;;Repository: Department of Geology and Paleontology of the Hungarian Natural History Museum, Budapest (inventory numbers 2006.16.1-2006.48.1);;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1390176;occ;;;172909;Eopustularia balinka;species;337397;;Eopustularia balinka;;species;337397;Lutetian;Bartonian;48.07;37.71;Vician et al.;2017;64464;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Eopustularia;;;1;specimens;18.383.333;47.355.556;;Gant locality, Új-feltárás;;;HU;;;estimated from map;seconds;outcrop;;gplates;308;mid;23.99;35.32;HU;;;;;;;;;;;;;;Kincses;;;;;;;;;;;;;late Lutetian to early Bartonian;;claystone;;;;;;;;;;lagoonal/restricted shallow subtidal;;;mesofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1392420;occ;;;191624;Cypraeidae indet.;family;60047;;Cypraeidae;;family;60047;Serravallian;Tortonian;13.82;7.246;Vescogni et al.;2018;64632;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;;;;;;18.366.667;39.783.333;;Salento Peninsula;;;IT;;;based on nearby landmark;minutes;outcrop;Close-up of the southern Salento Peninsula;gplates;307;mid;19.67;36.91;IT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;phosphorite;;lithified;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;random;;;;;;;paleoecologic;peel or thin section,field collection;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;LIFE HISTORY: Herbivorous omnivores according to Todd (2001).;aragonite;;;;167
1397954;occ;;;192719;Erosaria nebrites;species;9825;species not entered;Erosaria;;genus;9825;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, white limestone unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;white limestone;"""limestone""";white;;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397955;occ;;;192719;Erronea caurica;species;335948;;Erronea caurica;;species;60027;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erronea;;;;;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, white limestone unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;white limestone;"""limestone""";white;;;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397992;occ;;;192720;Erosaria (Naria) nebrites;species;9825;species not entered;Erosaria;;genus;9825;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;55;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397993;occ;;;192720;Erronea caurica;species;335948;;Erronea caurica;;species;60027;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erronea;;;16;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397994;occ;;;192720;Lyncina carneola;species;91941;;Lyncina carneola;;species;60026;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Lyncina;;;18;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397995;occ;;;192720;Mauritia arabica;species;342944;recombined as;Mauritia grayana;;species;342944;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Mauritia;;;19;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397996;occ;;;192720;Cypraea pantherina;species;336507;;Cypraea pantherina;;species;336507;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;11;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397997;occ;;;192720;Erosaria spurca;species;167367;;Erosaria spurca;;species;109031;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;1;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1397999;occ;;;192720;Lyncina vitellus;species;170605;recombined as;Cypraea (Lyncina) vitellus;;species;60046;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Lyncina;;;2;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1398001;occ;;;192720;Talparia (Cypraea) talpa;species;342292;recombined as;Talparia talpa;;species;342289;Late Pleistocene;;0.129;0.0117;Abu-Zied and Bantan;2018;65397;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Talparia;;;2;specimens;39.098.057;21.708.611;;Eastern side of Sharm Obhur, north of Jeddah City, shell-rich calcareous unit;;;SA;;;stated in text;seconds;outcrop;south of the eastern side of Sharm Obhur, north of Jeddah City, approximately 200 m\r\nfrom the shoreline of the sharm;gplates;not computable using this model;mid;;;SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;shell-rich calcareous clay;"""limestone""";;;calcareous;;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,original aragonite;excellent;;;;;;;;;;;Original color preservation of gastropod shells;taxonomic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1405001;occ;;;194003;Lyncina carneola;species;91941;;Lyncina carneola;;species;60026;Late Pleistocene;;0.129;0.0117;Salvat et al.;2018;65894;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Lyncina;;;;;-146.333.328;-16.166.668;;Niau atoll;;;PF;;;stated in text;minutes;outcrop;Niau, a slightly raised atoll in the Tuamotu Archipelago;gplates;not computable using this model;mid;;;PF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;not reported;;;;;;;;;;lagoonal/restricted shallow subtidal;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1405002;occ;;;194003;Mauritia maculifera;species;147499;;Mauritia maculifera;;species;147498;Late Pleistocene;;0.129;0.0117;Salvat et al.;2018;65894;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Mauritia;;;;;-146.333.328;-16.166.668;;Niau atoll;;;PF;;;stated in text;minutes;outcrop;Niau, a slightly raised atoll in the Tuamotu Archipelago;gplates;not computable using this model;mid;;;PF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;not reported;;;;;;;;;;lagoonal/restricted shallow subtidal;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1405003;occ;;;194003;Mauritia scurra;species;342824;;Mauritia scurra;;species;342823;Late Pleistocene;;0.129;0.0117;Salvat et al.;2018;65894;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Mauritia;;;;;-146.333.328;-16.166.668;;Niau atoll;;;PF;;;stated in text;minutes;outcrop;Niau, a slightly raised atoll in the Tuamotu Archipelago;gplates;not computable using this model;mid;;;PF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;not reported;;;;;;;;;;lagoonal/restricted shallow subtidal;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1405004;occ;;;194003;Monetaria moneta;species;115608;;Monetaria moneta;;species;60041;Late Pleistocene;;0.129;0.0117;Salvat et al.;2018;65894;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Monetaria;;;;;-146.333.328;-16.166.668;;Niau atoll;;;PF;;;stated in text;minutes;outcrop;Niau, a slightly raised atoll in the Tuamotu Archipelago;gplates;not computable using this model;mid;;;PF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;not reported;;;;;;;;;;lagoonal/restricted shallow subtidal;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1405005;occ;;;194003;Naria erosa;species;371456;;Naria erosa;;species;60031;Late Pleistocene;;0.129;0.0117;Salvat et al.;2018;65894;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Naria;;;;;-146.333.328;-16.166.668;;Niau atoll;;;PF;;;stated in text;minutes;outcrop;Niau, a slightly raised atoll in the Tuamotu Archipelago;gplates;not computable using this model;mid;;;PF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;not reported;;;;;;;;;;lagoonal/restricted shallow subtidal;;;macrofossils;;;;;;;;body;;;;;;;;;;;;;paleoecologic;;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
1407287;occ;;;194405;cf. Cypraea cernica;species;342012;recombined as;Erosaria cernica;;species;342012;Late Pleistocene;;0.129;0.0117;Lindberg et al.;1980;30033;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;-118.227.776;29.002.777;;UCMP B-7297;84573;CASG 58718;MX;Baja California;;stated in text;seconds;outcrop;Terrace on E coast of the island;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408541;occ;;;194399;cf. Cypraea cernica;species;342012;recombined as;Erosaria cernica;;species;342012;Late Pleistocene;;0.129;0.0117;Lindberg et al.;1980;30033;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;-118.230.278;28.990.278;;UCMP B-6554;84573;SDMNH 0643;MX;Baja California;;stated in text;seconds;outcrop;Terrace on E coast of the island;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408550;occ;;;194406;Cypraea cernica;species;342012;recombined as;Erosaria cernica;;species;342012;Late Pleistocene;;0.129;0.0117;Lindberg et al.;1980;30033;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Erosaria;;;;;-118.228.333;28.980.556;;SDMNH 0633;84573;UCMP D1547;MX;Baja California;;stated in text;seconds;outcrop;Terrace on E coast of the island;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
